"","sampleId","siteId","labSplit","fieldSplit","customerAbbreviation","siteLongitude","siteLatitude","sampleDate","sampleType","sampleMethod","sampleMethodId","habitatName","habitatId","area","mesh","COMID","yr","sampleProp","tot_dens","richness","tot_abund","insect_dens","noninsect_dens","elev_m","elev_band","band_code","ecoCode","ecoName","insect_richness","noninsect_richness"
"775",148299,30714,0.1875,1,"BLM-AIM",-109.3998,38.48026667,2011-08-13,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,3379335,2011,0.1875,6068.46846846847,11,842,6068.46846846847,0,1674,"1400-1800 m",2,"20","Colorado Plateaus",11,0
"776",123842,9153,0.25,1,"USU-Hawk",-111.56,41.296,2003-07-23,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,10274176,2003,0.25,3344.08602150538,23,622,3344.08602150538,0,1779,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",23,0
"777",164357,9456,0.5,1,"BLM-AIM",-113.8052979,39.84645081,2017-06-14,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10682472,2017,0.5,1534.94623655914,22,571,1244.62365591398,290.322580645161,1617,"1400-1800 m",2,"13","Central Basin and Range",20,2
"778",164333,19283,0.1875,1,"BLM-AIM",-110.954668,39.779015,2017-06-26,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3907793,2017,0.1875,4258.06451612903,6,594,4222.22222222222,35.84229390681,2372,"2200-2600 m",4,"20","Colorado Plateaus",4,2
"779",158348,19203,1,1,"BLM-AIM",-110.6243,39.678245,2016-06-06,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,3908033,2016,1,677.41935483871,4,504,677.41935483871,0,1921,"1800-2200 m",3,"20","Colorado Plateaus",4,0
"780",156535,3490,0.125,1,"UDWQ",-111.2132,39.976,2015-07-15,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10350398,2015,0.125,4118.91891891892,20,381,4032.43243243243,86.4864864864865,1959,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",17,3
"781",164359,9458,0.3135,1,"BLM-AIM",-113.939308,39.771474,2017-07-04,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10683178,2017,0.3135,1972.18363602065,25,460,1839.27560837578,132.90802764487,2587,"2200-2600 m",4,"13","Central Basin and Range",20,5
"782",158354,26421,0.0625,1,"BLM-AIM",-109.278677,40.874341,2016-06-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10039688,2016,0.0625,7655.91397849462,27,356,6344.08602150538,1311.82795698925,2045,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",24,3
"783",156586,3608,1,1,"UDWQ",-111.5957,40.0824,2015-07-28,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10349196,2015,1,708.108108108108,14,524,229.72972972973,478.378378378378,1446,"1400-1800 m",2,"13","Central Basin and Range",11,3
"784",167656,12525,0.3125,1,"USFS-R6-Fish",-112.3872341,38.53976646,2015-06-25,"Benthic","Surber net",26,"Targeted Riffle","10",0.7432,NA,3504505,2015,0.3125,1756.72766415501,21,408,1601.72228202368,155.005382131324,2037,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",18,3
"785",146268,3272,0.2188,1,"UDWQ",-112.88142,37.50987,2010-06-09,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10021342,2010,0.2188,4477.74099510845,19,725,3767.47863036711,710.262364741341,2331,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",15,4
"786",144536,19947,0.125,1,"USFS-R6-405",-112.6852,37.8414,2010-08-05,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,14599359,2010,0.125,4583.78378378378,24,424,4097.2972972973,486.486486486487,2547,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",23,1
"787",157152,7097,0.25,1,"EIS",-111.1463852,39.4636116,2016-06-20,"Benthic","Kick net",16,"Reachwide","8",0.74,NA,4876319,2016,0.25,1659.45945945946,21,307,1632.43243243243,27.027027027027,2267,"2200-2600 m",4,"20","Colorado Plateaus",18,3
"788",144166,22723,0.375,1,"NAMC",-111.42274,41.9857,2010-07-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,500,4473189,2010,0.375,1502.7027027027,21,417,1257.65765765766,245.045045045045,1857,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",17,4
"789",156589,3606,1,1,"UDWQ",-111.34866,40.42684,2015-07-24,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10375778,2015,1,481.081081081081,24,356,477.027027027027,4.05405405405405,1886,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",22,2
"790",153882,3119,0.2188,1,"UDWQ",-110.69701,40.55562,2014-10-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,11976207,2014,0.2188,2254.31098374426,27,365,2217.25381688819,37.05716685607,2445,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",25,2
"791",151506,2918,0.0938,1,"UDWQ",-111.47282,40.82365,2013-08-01,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10092332,2013,0.0938,4783.0346337809,32,332,3889.81732265314,893.217311127759,2223,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",28,4
"792",123846,9157,0.125,1,"USU-Hawk",-111.163,40.626,2003-07-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,10092674,2003,0.125,4387.09677419355,36,408,4204.30107526882,182.795698924731,2192,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",34,2
"793",124761,19098,0.25,1,"USFS-R6-Fish",-112.3966,38.6312,2003-08-14,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3504229,2003,0.25,13835.1254480287,15,965,13548.3870967742,286.73835125448,2129,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",13,2
"794",150587,3426,0.25,1,"Biowest",-111.782775,40.68924,2013-08-20,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10390260,2013,0.25,4600,22,851,4086.48648648649,513.513513513514,1560,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",16,6
"795",149846,2849,0.0938,1,"UDWQ",-111.56559,41.87239,2012-07-03,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,664184,2012,0.0938,6555.06252521178,31,455,6353.3682936668,201.694231544978,1879,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",28,3
"796",150210,23820,0.125,1,"SLCWPRP",-111.680154,40.8016188,2012-10-24,"Benthic","Kick net",16,"Targeted Riffle","10",0.651,NA,10389362,2012,0.125,6095.2380952381,35,496,5935.48387096774,159.754224270353,1872,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",30,5
"797",152963,7097,1,1,"EIS",-111.1463852,39.4636116,2014-06-11,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4876319,2014,1,413.513513513513,18,306,260.810810810811,152.702702702703,2267,"2200-2600 m",4,"20","Colorado Plateaus",15,3
"798",154333,7097,1,1,"EIS",-111.1463852,39.4636116,2015-06-16,"Benthic","Kick net",16,"Reachwide","8",0.46,NA,4876319,2015,1,993.478260869565,13,457,310.869565217391,682.608695652174,2267,"2200-2600 m",4,"20","Colorado Plateaus",10,3
"799",123865,9204,0.375,1,"USU-Hawk",-111.31358,40.08177,2003-07-26,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,10349192,2003,0.375,2695.34050179211,22,752,2688.17204301075,7.16845878136201,1949,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",22,0
"800",152962,7097,1,1,"EIS",-111.1463852,39.4636116,2014-06-11,"Benthic","Kick net",16,"Reachwide","8",0.46,NA,4876319,2014,1,704.347826086957,16,324,647.826086956522,56.5217391304348,2267,"2200-2600 m",4,"20","Colorado Plateaus",13,3
"801",158368,9453,0.4375,1,"BLM-AIM",-113.8859482,39.7437439,2016-07-12,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10683178,2016,0.4375,2036.866359447,27,663,2012.28878648233,24.5775729646697,1907,"1800-2200 m",3,"13","Central Basin and Range",26,1
"802",146279,3298,0.5,1,"UDWQ",-111.38917,37.92886,2010-05-21,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,3277535,2010,0.5,1713.51351351351,8,634,1713.51351351351,0,1939,"1800-2200 m",3,"20","Colorado Plateaus",8,0
"803",146218,7101,1,1,"Stantec",-111.167778,39.45972061,2010-09-24,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,4876321,2010,1,522.972972972973,18,387,462.162162162162,60.8108108108108,2400,"2200-2600 m",4,"20","Colorado Plateaus",16,2
"804",156371,22490,0.125,1,"UDWR-SLC",-111.2071518,40.25294651,2013-10-12,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,11964787,2013,0.125,5286.48648648649,25,489,4745.94594594595,540.540540540541,2338,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",19,6
"805",156364,10896,0.0625,1,"UDWR-SLC",-111.2264337,40.28049709,2013-07-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.74,NA,11964759,2013,0.0625,9989.18918918919,23,462,8216.21621621622,1772.97297297297,2367,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",19,4
"806",119072,10255,0.375,1,"BLM-UT-Gran",-111.6082,37.8155,2002-09-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,3277827,2002,0.375,1580.64516129032,18,441,1573.47670250896,7.16845878136201,1835,"1800-2200 m",3,"20","Colorado Plateaus",16,2
"807",169044,13355,0.125,1,"BLM-AIM",-109.5069444,38.15277778,2018-06-19,"Benthic","Surber net",26,"Reachwide","8",1.023,NA,3380069,2018,0.125,4113.39198435973,14,526,4113.39198435973,0,1621,"1400-1800 m",2,"20","Colorado Plateaus",14,0
"808",120223,6018,1,1,"USFS-R6-405",-111.9142,37.9853,2002-09-10,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,10809145,2002,1,6505.37634408602,25,605,6182.79569892473,322.58064516129,2602,">2600 m",5,"19","Wasatch and Uinta Mountains",24,1
"809",148287,3164,1,1,"UDWQ",-112.2631912,38.95159912,2011-10-04,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,1204126,2011,1,791.891891891892,15,586,791.891891891892,0,1701,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",15,0
"810",158355,26424,0.3438,1,"BLM-AIM",-109.198442,40.863554,2016-09-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,NA,10039774,2016,0.3438,2697.5548424628,29,690,2232.32436963226,465.23047283054,1891,"1800-2200 m",3,"20","Colorado Plateaus",24,5
"811",146851,3398,0.75,1,"UDWQ",-111.8848,40.7785,2011-08-23,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10389370,2011,0.75,610.810810810811,20,339,605.405405405405,5.40540540540541,1370,"<1400 m",1,"13","Central Basin and Range",18,2
"812",133225,30044,0.1667,1,"USU-Hawk",-111.179,40.6622,2002-09-18,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,10092650,2002,0.1667,2773.63882062297,44,344,2370.49364320684,403.14517741613,2472,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",38,6
"813",120245,18615,0.5,1,"USFS-R6-405",-111.5672,38.2028,2002-09-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.093,250,4900935,2002,0.5,11311.8279569892,19,526,9032.25806451613,2279.56989247312,2781,">2600 m",5,"19","Wasatch and Uinta Mountains",18,1
"814",148563,21788,1,1,"SLCWPRP",-111.7262,40.8194,2011-10-25,"Benthic","Kick net",16,"Targeted Riffle","10",1.28,NA,10389346,2011,1,532.03125,25,681,511.71875,20.3125,2140,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",22,3
"815",124375,3091,0.5,1,"R04F18A",-110.9192,40.4733,2002-09-16,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,280,11983137,2002,0.5,11655.9139784946,19,542,11591.3978494624,64.5161290322581,2456,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",18,1
"816",124961,3390,1,1,"UDWQ",-111.9336,40.9056,2003-11-24,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,7913954,2003,1,1063.33333333333,7,319,1016.66666666667,46.6666666666667,1284,"<1400 m",1,"13","Central Basin and Range",3,4
"817",151514,2926,0.1875,1,"UDWQ",-111.38241,40.75381,2013-09-18,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,NA,10093086,2013,0.1875,2767.56756756757,16,384,2349.54954954955,418.018018018018,1853,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",9,7
"818",124748,9567,1,1,"USFS-R6-Fish",-111.5694,38.5201,2003-10-08,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,4900193,2003,1,3150.5376344086,16,879,3129.03225806452,21.505376344086,2364,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",15,1
"819",114359,11551,0.25,1,"NAMC",-111.7298,41.6257,2000-12-13,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,666156,2000,0.25,1908.60215053763,19,355,1908.60215053763,0,1542,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",19,0
"820",120367,9084,0.25,1,"USU-Hawk",-113.918,39.7244,2002-06-17,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,10683176,2002,0.25,2768.81720430108,33,515,2768.81720430108,0,2003,"1800-2200 m",3,"13","Central Basin and Range",33,0
"821",112875,3451,0.25,1,"UDWQ",-111.8053,39.7128,1999-11-05,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10330245,1999,0.25,5426.66666666667,15,407,5426.66666666667,0,1626,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",15,0
"822",120258,23358,0.5,1,"USFS-R6-405",-111.792,37.9076,2001-09-19,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,250,3277531,2001,0.5,2530.46594982079,13,353,2530.46594982079,0,2454,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",13,0
"823",114061,10320,0.5,1,"BLM-UT-Gran",-111.6518,37.9633,2000-07-01,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,3277521,2000,0.5,1080.64516129032,19,402,1080.64516129032,0,2365,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",19,0
"824",129980,2824,0.0625,1,"UDWQ",-111.816944,41,2006-09-26,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,500,7913954,2006,0.0625,31413.3333333333,21,589,31360,53.3333333333333,2360,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",21,0
"825",114167,11554,0.1016,1,"NAMC",-111.5757,41.6027,2000-09-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,664844,2000,0.1016,3995.21632376598,21,302,3995.21632376598,0,1682,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",21,0
"826",113665,20365,0.6875,1,"USFS-R6-Fish",-111.5385,38.9355,1999-08-24,"Benthic","Surber net",26,"Targeted Riffle","10",0.116,250,3505701,1999,0.6875,4777.42946708464,17,381,4764.89028213166,12.5391849529781,2219,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",16,1
"827",113659,18711,0.2813,1,"USFS-R6-Fish",-112.5703,38.5007,1999-07-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.116,250,1213155,1999,0.2813,12166.4194564644,19,397,12166.4194564644,0,2161,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",19,0
"828",127707,2955,0.0625,1,"UDWQ",-111.370611,40.0125,2005-09-15,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10349598,2005,0.0625,26133.3333333333,23,490,25280,853.333333333333,2226,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",20,3
"829",120150,3630,0.375,1,"UDWQ",-112.5589,38.2786,2002-10-08,"Benthic","Hess net",13,"Targeted Riffle","10",0.279,30,1215135,2002,0.375,3173.23775388292,16,332,3163.6798088411,9.55794504181601,1943,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",15,1
"830",124951,2977,0.375,1,"UDWQ",-111.3692,40.7506,2003-10-09,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10093088,2003,0.375,5546.66666666667,19,624,5368.88888888889,177.777777777778,1848,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",16,3
"831",121482,3523,0.5,1,"UDWQ",-111.1681,40.5578,2003-04-02,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,10373692,2003,0.5,3480,26,522,3480,0,2130,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",26,0
"832",126863,3617,0.3125,1,"UDWQ",-111.185278,39.775278,2004-10-26,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,3906455,2004,0.3125,4277.33333333333,20,401,4256,21.3333333333333,2332,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",19,1
"833",121499,3316,1,1,"UDWQ",-111.6661,37.7725,2003-04-02,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,3277843,2003,1,1143.33333333333,6,343,1143.33333333333,0,1832,"1800-2200 m",3,"20","Colorado Plateaus",6,0
"834",114112,10304,1,1,"BLM-UT-Gran",-111.4955,37.8668,2000-09-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,3278553,2000,1,428.763440860215,15,319,428.763440860215,0,1900,"1800-2200 m",3,"20","Colorado Plateaus",15,0
"835",117321,3097,0.0625,1,"R04F18A",-111.882,40.4507,1998-10-28,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,300,10328107,1998,0.0625,78795.6989247312,13,458,78623.6559139785,172.043010752688,1574,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",12,1
"836",113650,5158,0.5,1,"USFS-R6-Fish",-112.5107,38.2152,1999-07-28,"Benthic","Surber net",26,"Targeted Riffle","10",0.116,250,1216173,1999,0.5,6241.37931034483,18,362,5965.51724137931,275.862068965517,2357,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",17,1
"837",114157,11551,0.5625,1,"NAMC",-111.7298,41.6257,2000-08-17,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,666156,2000,0.5625,1022.70011947431,14,428,1022.70011947431,0,1542,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",14,0
"838",116324,23659,0.1718,1,"USFS-R6-422",-111.0994,40.5417,1999-06-15,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,180,10373752,1999,0.1718,26412.3073841802,17,422,26412.3073841802,0,2278,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",17,0
"839",116481,8932,0.125,1,"USU-Hawk",-111.729,41.9749,2001-06-29,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,4564426,2001,0.125,4698.9247311828,32,437,4698.9247311828,0,1722,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",32,0
"840",123830,9197,0.125,1,"USU-Hawk",-109.46508,40.5891,2003-07-16,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,1392789,2003,0.125,6559.13978494624,16,610,6559.13978494624,0,1723,"1400-1800 m",2,"20","Colorado Plateaus",16,0
"841",131713,20686,0.5,1,"NAMC",-111.570836,41.832674,2007-07-16,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,664234,2007,0.5,1629.03225806452,20,606,1489.24731182796,139.784946236559,1845,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",17,3
"842",114342,11559,0.1719,1,"NAMC",-111.5872,41.8403,2000-10-17,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,664220,2000,0.1719,2603.72684794235,20,333,2517.71785296528,86.0089949770747,1786,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",19,1
"843",114353,11559,0.2188,1,"NAMC",-111.5872,41.8403,2000-11-17,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,664220,2000,0.2188,2113.18826050205,20,344,2076.33032572586,36.8579347761986,1786,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",19,1
"844",147667,1187,1,1,"USU-Budy",-111.1948222,40.94283944,2011-11-02,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,NA,10092120,2011,1,2591.39784946237,14,723,2580.64516129032,10.752688172043,1930,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",13,1
"845",124377,3473,0.1563,1,"R04F18A",-111.3269,40.1853,2002-09-09,"Benthic","Kick net",16,"Targeted Riffle","10",0.093,280,10348830,2002,0.1563,45542.4156742961,15,662,45542.4156742961,0,2047,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",15,0
"846",138568,29980,0.099,1,"USU-Hawk",-112.11937,38.42767,2004-09-27,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,3507123,2004,0.099,8906.2669707831,36,656,8838.38383838384,67.8831323992614,2169,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",33,3
"847",131204,18005,0.5,1,"USFS-PIBO",-111.566126,41.835883,2006-09-09,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,664218,2006,0.5,1913.97849462366,15,712,1913.97849462366,0,1879,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",15,0
"848",114364,11559,0.1719,1,"NAMC",-111.5872,41.8403,2000-12-19,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,664220,2000,0.1719,2509.89885342191,17,321,2462.98485616168,46.9139972602226,1786,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",16,1
"849",116403,8923,0.125,1,"USU-Hawk",-112.534,38.2154,2001-06-21,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,1215381,2001,0.125,4634.40860215054,26,431,4634.40860215054,0,2215,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",26,0
"850",141660,3169,0.21875,1,"UDWQ",-113.4870833,37.50361111,2008-11-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.74,500,14597681,2008,0.21875,2687.25868725869,20,435,2600.7722007722,86.4864864864865,1944,"1800-2200 m",3,"13","Central Basin and Range",18,2
"851",109224,4752,0.25,1,"USFS-R6-Fish",-112.5107,38.2152,1998-08-27,"Benthic","Surber net",26,"Targeted Riffle","10",0.116,250,1216173,1998,0.25,14758.6206896552,13,428,14758.6206896552,0,2357,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",13,0
"852",124958,3612,0.5,1,"UDWQ",-111.160139,39.727361,2003-10-07,"Benthic","Hess net",13,"Targeted Riffle","10",0.3,300,3906485,2003,0.5,2746.66666666667,13,412,2720,26.6666666666667,2345,"2200-2600 m",4,"19","Wasatch and Uinta Mountains",12,1
"853",131203,18004,0.2656,1,"USFS-PIBO",-111.570386,41.833521,2006-09-08,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,664234,2006,0.2656,2818.73461588289,16,557,2818.73461588289,0,1847,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",16,0
"854",111796,11554,0.25,1,"NAMC",-111.5757,41.6027,2000-03-17,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,664844,2000,0.25,2548.38709677419,21,474,2548.38709677419,0,1682,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",21,0
"855",121518,7271,0.1563,1,"UDWQ",-111.5666,41.6024,2003-04-30,"Benthic","Surber net",26,"Targeted Riffle","10",0.279,300,664842,2003,0.1563,9149.76024876341,26,399,9149.76024876341,0,1701,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",26,0
"856",113993,23745,0.1888,1,"USU-Hawk",-111.5619,41.3097,2000-07-18,"Benthic","Surber net",26,"Targeted Riffle","10",0.744,500,10275988,2000,0.1888,2883.2353745216,20,405,2883.2353745216,0,2165,"1800-2200 m",3,"19","Wasatch and Uinta Mountains",20,0
"857",111778,11557,0.125,1,"NAMC",-111.7098,41.7572,2000-01-14,"Benthic","Kick net",16,"Targeted Riffle","10",0.744,500,664414,2000,0.125,3720.43010752688,18,346,3709.67741935484,10.752688172043,1543,"1400-1800 m",2,"19","Wasatch and Uinta Mountains",17,1
