"","siteId","yr","richness_xbar","abund_xbar","density_xbar","labSplit","fieldSplit","area","mesh","siteLatitude","siteLongitude","COMID","ecoCode","ecoName"
"1340",4845,2002,25,818,70365.5913978495,0.125,1,0.093,500,41.5765,-111.3301,7879620,"19","Wasatch and Uinta Mountains"
"1341",4845,2003,8,24,258.064516129032,1,1,0.093,500,41.5765,-111.3301,7879620,"19","Wasatch and Uinta Mountains"
"1342",4846,2002,30,705,8663.59447004608,0.875,1,0.093,500,41.7125,-111.2577,7880786,"18","Wyoming Basin"
"1343",4846,2003,5,9,96.7741935483871,1,1,0.093,500,41.7125,-111.2577,7880786,"18","Wyoming Basin"
"1344",4847,2002,25,975,20967.7419354839,0.5,1,0.093,500,41.7136,-111.2699,7880786,"18","Wyoming Basin"
"1345",4847,2003,6,11,118.279569892473,1,1,0.093,500,41.7136,-111.2699,7880786,"18","Wyoming Basin"
"1346",4848,2002,29,733,12610.752688172,0.625,1,0.093,500,41.6613,-111.272,7879458,"18","Wyoming Basin"
"1347",4848,2003,8,20,215.05376344086,1,1,0.093,500,41.6613,-111.272,7879458,"18","Wyoming Basin"
"1348",5050,1998,30,309,1772.04301075269,0.625,1,0.279,500,40.8725,-110.6692,3199262,"19","Wasatch and Uinta Mountains"
"1349",5051,1998,20,243,870.967741935484,1,1,0.279,500,40.8378,-110.675,3199308,"19","Wasatch and Uinta Mountains"
"1350",5052,1998,26,308,1766.3082437276,0.625,1,0.279,500,40.7943,-110.6629,3199388,"19","Wasatch and Uinta Mountains"
"1351",5053,1998,24,327,1172.04301075269,1,1,0.279,500,40.7767,-110.6603,3199402,"19","Wasatch and Uinta Mountains"
"1352",5054,1998,30,310,2222.22222222222,0.5,1,0.279,500,40.7597,-110.6614,3199596,"19","Wasatch and Uinta Mountains"
"1353",5055,1998,29,329,1572.28195937873,0.75,1,0.279,500,40.7597,-110.6633,3199596,"19","Wasatch and Uinta Mountains"
"1354",5062,2012,34.6666666666667,709,11022.9974160207,0.8125,1,0.086,NA,40.07645,-111.3831,10349220,"19","Wasatch and Uinta Mountains"
"1355",5106,2003,24.3333333333333,503,5408.60215053763,1,1,0.093,250,37.791944,-112.787222,14599491,"19","Wasatch and Uinta Mountains"
"1356",5107,2000,26,432,5287.93309438471,0.916666666666667,1,0.093,280,41.4623,-111.944,4609436,"19","Wasatch and Uinta Mountains"
"1357",5111,2010,35.3333333333333,667,18199.388370427,0.541666666666667,1,0.092903,NA,38.4409217,-111.9518051,10806229,"19","Wasatch and Uinta Mountains"
"1358",5152,2000,33.3333333333333,602.666666666667,10484.383000512,0.729166666666667,1,0.093,280,40.6299,-111.1945,10092688,"19","Wasatch and Uinta Mountains"
"1359",5157,1999,27.6666666666667,564.333333333333,9757.37055174111,0.510433333333333,1,0.116,250,38.2121,-112.5201,1216177,"19","Wasatch and Uinta Mountains"
"1360",5157,2007,37,795.333333333333,3732.68654163781,0.833333333333333,1,0.278709,250,38.2121,-112.5201,1216177,"19","Wasatch and Uinta Mountains"
"1361",5158,1999,32,571.333333333333,8532.02110548821,0.656266666666667,1,0.116,250,38.2152,-112.5107,1216173,"19","Wasatch and Uinta Mountains"
"1362",5158,2007,36.6666666666667,696.666666666667,5117.77649939676,0.520833333333333,1,0.278709,250,38.2152,-112.5107,1216173,"19","Wasatch and Uinta Mountains"
"1363",5160,2000,14.75,363.5,6311.29032258064,0.78125,1,0.093,280,40.6447,-110.9338,10375020,"19","Wasatch and Uinta Mountains"
"1364",5176,2005,22,606,6516.12903225806,0.125,1,0.744,500,41.9333,-111.5655,664144,"19","Wasatch and Uinta Mountains"
"1365",5312,2012,26.5,738,16715.8100459174,0.6039,1,0.088,NA,40.1156,-111.31517,10349162,"19","Wasatch and Uinta Mountains"
"1366",5388,2017,23,667,3191.29747054987,0.2813,1,0.743,NA,38.12173336,-110.7596862,4901895,"19","Wasatch and Uinta Mountains"
"1367",5395,1991,6.66666666666667,18,193.548387096774,1,1,0.093,500,38.1,-110.7,4906499,"20","Colorado Plateaus"
"1368",5395,1993,14,226.25,2637.09677419355,0.958333333333333,1,0.093,500,38.1,-110.7,4906499,"20","Colorado Plateaus"
"1369",5395,1995,11.6666666666667,83.3333333333333,896.057347670251,1,1,0.093,NA,38.1,-110.7,4906499,"20","Colorado Plateaus"
"1370",5396,1993,17.5,503.333333333333,8863.79928315412,0.666666666666667,1,0.093,500,38.3,-110.7,4906677,"20","Colorado Plateaus"
"1371",5396,1995,14.6666666666667,243,2612.90322580645,1,1,0.093,NA,38.3,-110.7,4906677,"20","Colorado Plateaus"
"1372",5396,1997,16,169,1817.20430107527,1,1,0.093,280,38.3,-110.7,4906677,"20","Colorado Plateaus"
"1373",5397,1995,16,122.666666666667,1318.99641577061,1,1,0.093,NA,38.1,-110.85,4901915,"19","Wasatch and Uinta Mountains"
"1374",5398,1997,13,31,333.333333333333,1,1,0.093,280,38.1675,-110.7397,4906673,"20","Colorado Plateaus"
"1375",5406,2004,27.3333333333333,503,5730.67076292883,0.958333333333333,1,0.093,250,37.7025,-112.711389,10817776,"19","Wasatch and Uinta Mountains"
"1376",5407,2009,43,694,3701.33333333333,0.09375,1,2,500,40.699051,-111.71773,10390258,"19","Wasatch and Uinta Mountains"
"1377",5407,2010,43,615,6648.64864864865,0.125,1,0.74,NA,40.699051,-111.71773,10390258,"19","Wasatch and Uinta Mountains"
"1378",5407,2011,41,648,2700,0.1875,1,1.28,NA,40.699051,-111.71773,10390258,"19","Wasatch and Uinta Mountains"
"1379",5407,2012,31,654,2812.90322580645,0.3125,1,0.744,NA,40.699051,-111.71773,10390258,"19","Wasatch and Uinta Mountains"
"1380",5407,2013,37,715,2979.16666666667,0.1875,1,1.28,NA,40.699051,-111.71773,10390258,"19","Wasatch and Uinta Mountains"
"1381",5409,1997,28,323,9261.64874551971,0.125,1,0.279,500,40.8489,-110.0906,10038126,"19","Wasatch and Uinta Mountains"
"1382",5416,2002,26,661.666666666667,17326.164874552,0.416666666666667,1,0.093,250,37.7572,-112.5686,10817524,"19","Wasatch and Uinta Mountains"
"1383",5431,2016,47,651,1407.56756756757,0.625,1,0.74,NA,38.384824,-109.1721,18381687,"21","Southern Rockies"
"1384",5433,2001,28,506,5440.86021505376,0.125,1,0.744,500,40.8725,-109.8428,10039568,"19","Wasatch and Uinta Mountains"
"1385",5433,2014,36,606,2620.54054054054,0.3125,1,0.74,NA,40.8725,-109.8428,10039568,"19","Wasatch and Uinta Mountains"
"1386",5435,2003,20.3333333333333,564.333333333333,2022.70011947431,1,1,0.279,250,38.9484,-111.5366,3505641,"19","Wasatch and Uinta Mountains"
"1387",5435,2018,37,660,2841.67357351216,0.3125,1,0.743224,NA,38.9484,-111.5366,3505641,"19","Wasatch and Uinta Mountains"
"1388",5437,2009,40,630,4033.29065300896,0.0781,1,2,500,40.642967,-111.67449,10389548,"19","Wasatch and Uinta Mountains"
"1389",5437,2010,34,703,6080,0.15625,1,0.74,NA,40.642967,-111.67449,10389548,"19","Wasatch and Uinta Mountains"
"1390",5437,2011,42,788,7882.52240717029,0.0781,1,1.28,NA,40.642967,-111.67449,10389548,"19","Wasatch and Uinta Mountains"
"1391",5437,2013,29,583,7287.5,0.0625,1,1.28,NA,40.642967,-111.67449,10389548,"19","Wasatch and Uinta Mountains"
"1392",5506,2011,14,118,159.459459459459,1,1,0.74,NA,38.91168333,-111.3639667,4893907,"20","Colorado Plateaus"
"1393",5509,2011,32,615,5910.96074737611,0.1406,1,0.74,NA,37.98685,-112.6852833,14598861,"19","Wasatch and Uinta Mountains"
"1394",5510,2011,29,654,4039.23118731163,0.2188,1,0.74,NA,38.34126667,-112.5543833,1214885,"13","Central Basin and Range"
"1395",5511,2012,45,836,18075.6756756757,0.0625,1,0.74,NA,38.18605042,-112.5439148,1216181,"19","Wasatch and Uinta Mountains"
"1396",5511,2021,37,665,3575.2688172043,0.25,1,0.744,NA,38.18605042,-112.5439148,1216181,"19","Wasatch and Uinta Mountains"
"1397",5512,2011,11,45,60.8108108108108,1,1,0.74,NA,37.76748276,-111.7507324,3278689,"20","Colorado Plateaus"
"1398",5512,2021,12,101,135.752688172043,1,1,0.744,NA,37.76748276,-111.7507324,3278689,"20","Colorado Plateaus"
"1399",5513,2012,33,720,3113.51351351351,0.3125,1,0.74,NA,38.45868333,-112.2853,3506997,"19","Wasatch and Uinta Mountains"
"1400",5514,2012,32,668,902.702702702703,1,1,0.74,NA,38.42216667,-111.6873167,4900491,"19","Wasatch and Uinta Mountains"
"1401",5515,2012,42,783,2116.21621621622,0.5,1,0.74,NA,37.40710001,-113.8692,4913796,"13","Central Basin and Range"
"1402",5516,2011,38,681,7362.16216216216,0.125,1,0.74,NA,37.51966667,-114.0303833,4908556,"13","Central Basin and Range"
"1403",5517,2011,9,37,50,1,1,0.74,NA,38.19703333,-111.1251333,4900971,"20","Colorado Plateaus"
"1404",5518,2011,29,523.333333333333,3137.96977255824,0.718766666666667,1,0.432903,NA,37.96413333,-112.4287667,10816638,"19","Wasatch and Uinta Mountains"
"1405",5518,2014,23,134,181.081081081081,1,1,0.74,NA,37.96413333,-112.4287667,10816638,"19","Wasatch and Uinta Mountains"
"1406",5518,2016,18,260,1219.68010491828,0.64065,1,0.74,NA,37.96413333,-112.4287667,10816638,"19","Wasatch and Uinta Mountains"
"1407",5519,2012,22,803,1736.21621621622,0.625,1,0.74,NA,37.64775003,-112.9722834,14599687,"19","Wasatch and Uinta Mountains"
"1408",5520,2011,29,618,4454.05405405405,0.1875,1,0.74,NA,37.81183243,-112.8082809,14599463,"19","Wasatch and Uinta Mountains"
"1409",5520,2021,14,409,549.731182795699,1,1,0.744,NA,37.81183243,-112.8082809,14599463,"19","Wasatch and Uinta Mountains"
"1410",5521,2012,31,884,1194.59459459459,1,1,0.74,NA,37.37175001,-113.6504,10023180,"13","Central Basin and Range"
"1411",5522,2012,40,684,5913.78326503087,0.1563,1,0.74,NA,37.90510178,-112.7176361,14599215,"19","Wasatch and Uinta Mountains"
"1412",5522,2021,23,884,12673.835125448,0.09375,1,0.744,NA,37.90510178,-112.7176361,14599215,"19","Wasatch and Uinta Mountains"
"1413",5523,2011,34,638,1379.45945945946,0.625,1,0.74,NA,37.22886667,-113.15685,10023850,"20","Colorado Plateaus"
"1414",5525,2011,24,653,14118.9189189189,0.0625,1,0.74,NA,38.02943333,-111.9746167,10806483,"19","Wasatch and Uinta Mountains"
"1415",5526,2011,33,911,17511.8219214948,0.0703,1,0.74,NA,38.31503333,-111.9532667,10806317,"19","Wasatch and Uinta Mountains"
"1416",5527,2012,28,646,872.972972972973,1,1,0.74,NA,37.19753334,-113.28545,10024000,"14","Mojave Basin and Range"
"1417",5528,2012,22,161,217.567567567568,1,1,0.74,NA,37.77511667,-111.4236667,3277839,"20","Colorado Plateaus"
"1418",5578,2011,31,668,2888.64864864865,0.3125,1,0.74,NA,37.82373581,-112.6221793,10817244,"19","Wasatch and Uinta Mountains"
"1419",5777,2003,27.6666666666667,563.333333333333,8347.67025089606,0.833333333333333,1,0.093,250,38.190833,-111.373333,4900965,"19","Wasatch and Uinta Mountains"
"1420",5831,2002,26.3333333333333,694.333333333333,42690.2904830685,0.218766666666667,1,0.093,250,37.6833,-112.7633,10819228,"19","Wasatch and Uinta Mountains"
"1421",5832,2003,16,98,526.881720430108,1,1,0.186,500,38.6703,-109.4486,3378673,"20","Colorado Plateaus"
"1422",5832,2004,16,138,741.935483870968,1,1,0.186,500,38.6703,-109.4486,3378673,"20","Colorado Plateaus"
"1423",5833,2003,22,306,1645.16129032258,1,1,0.186,500,38.6614,-109.4406,3378673,"20","Colorado Plateaus"
"1424",5833,2004,21,316,1698.9247311828,1,1,0.186,500,38.6614,-109.4406,3378673,"20","Colorado Plateaus"
"1425",5837,2002,19,175,940.860215053763,1,1,0.186,500,38.6717,-109.4486,3378673,"20","Colorado Plateaus"
"1426",5838,2002,30,316,1698.9247311828,1,1,0.186,500,38.6628,-109.4403,3378673,"20","Colorado Plateaus"
"1427",5847,1998,26,268,960.573476702509,1,1,0.279,500,40.8764,-110.6719,3199254,"19","Wasatch and Uinta Mountains"
"1428",5926,2019,15,653,851.09156076898,0.75,1,1.023,NA,37.643683,-113.509695,14598195,"13","Central Basin and Range"
"1429",5927,2019,11,225,302.41935483871,1,1,0.744,NA,37.672885,-113.019213,14597065,"19","Wasatch and Uinta Mountains"
"1430",5928,2019,33,621,1112.90322580645,0.75,1,0.744,NA,37.731737,-112.895772,14599589,"19","Wasatch and Uinta Mountains"
"1431",5929,2019,37,733,5732.16031280547,0.125,1,1.023,NA,37.99354935,-112.503624,10816480,"19","Wasatch and Uinta Mountains"
"1432",5930,2020,34,727,3679.03063868377,0.2656,1,0.744,NA,37.98561478,-112.6751251,14598861,"19","Wasatch and Uinta Mountains"
"1433",5931,2020,28,668,1795.69892473118,0.5,1,0.744,NA,37.59781265,-113.082901,14598219,"19","Wasatch and Uinta Mountains"
"1434",5932,2020,25,673,5512.30891208482,0.1641,1,0.744,NA,37.76550674,-112.8493195,14599559,"19","Wasatch and Uinta Mountains"
"1435",5939,2020,24,578,10820.0796717285,0.0718,1,0.744,NA,38.21430969,-112.8656769,1215367,"13","Central Basin and Range"
"1436",5941,2019,11,683,2098.31029185868,0.4375,1,0.744,NA,38.213235,-112.553788,1215381,"19","Wasatch and Uinta Mountains"
"1437",5942,2019,13,111,149.193548387097,1,1,0.744,NA,37.597442,-113.280169,14597261,"13","Central Basin and Range"
"1438",5943,2019,12,665,1191.75627240143,0.75,1,0.744,NA,38.433151,-112.614465,1214653,"13","Central Basin and Range"
"1439",5944,2020,30,597,12838.7096774194,0.0625,1,0.744,NA,37.76113892,-112.9026031,14599563,"19","Wasatch and Uinta Mountains"
"1440",5945,2020,36,582,6258.06451612903,0.125,1,0.744,NA,38.21520615,-112.5362625,1215381,"19","Wasatch and Uinta Mountains"
"1441",5946,2020,38,659,1030.69403714565,0.625,1,1.023,NA,38.30725479,-113.8334732,10402821,"13","Central Basin and Range"
"1442",5947,2020,32,770,8279.56989247312,0.125,1,0.744,NA,37.76042938,-112.8492432,14600537,"19","Wasatch and Uinta Mountains"
"1443",5948,2019,15,717,3083.87096774194,0.3125,1,0.744,NA,38.451279,-112.587214,1214621,"13","Central Basin and Range"
"1444",5949,2020,20,426,763.440860215054,0.75,1,0.744,NA,37.97554779,-112.5455093,10816582,"19","Wasatch and Uinta Mountains"
"1445",5949,2021,38,783,5612.90322580645,0.1875,1,0.744,NA,37.97554779,-112.5455093,10816582,"19","Wasatch and Uinta Mountains"
"1446",5950,2020,27,720,967.741935483871,1,1,0.744,NA,38.41493607,-112.8493958,1214691,"13","Central Basin and Range"
"1447",5951,2020,32,764,16430.1075268817,0.0625,1,0.744,NA,37.972124,-112.551123,10816610,"19","Wasatch and Uinta Mountains"
"1448",6017,2002,20.3333333333333,220.666666666667,2372.75985663082,1,1,0.093,250,37.7803,-112.805,14599557,"19","Wasatch and Uinta Mountains"
"1449",6018,2002,36,671.666666666667,9103.94265232975,0.875,1,0.093,250,37.9853,-111.9142,10809145,"19","Wasatch and Uinta Mountains"
"1450",6019,2002,22.3333333333333,799.333333333333,11906.8100358423,0.833333333333333,1,0.093,250,37.9592,-111.8947,10809157,"19","Wasatch and Uinta Mountains"
"1451",6065,2000,27,538,27390.843923102,0.0704,1,0.279,300,40.874,-111.2391,10092242,"19","Wasatch and Uinta Mountains"
"1452",6065,2003,34,783,16698.6564299424,0.1563,1,0.3,300,40.874,-111.2391,10092242,"19","Wasatch and Uinta Mountains"
"1453",6066,2000,27,551,31598.5663082437,0.0625,1,0.279,300,40.9555,-111.2487,10093058,"19","Wasatch and Uinta Mountains"
"1454",6066,2003,34,927,24720,0.125,1,0.3,300,40.9555,-111.2487,10093058,"19","Wasatch and Uinta Mountains"
"1455",6067,2003,33,630,8400,0.25,1,0.3,300,40.938637,-111.165904,10092124,"19","Wasatch and Uinta Mountains"
"1456",6068,1998,18,245.666666666667,2117.81609195402,1,1,0.116,250,38.9319,-112.2299,1203376,"19","Wasatch and Uinta Mountains"
"1457",6069,1998,19.3333333333333,348,5120.68965517241,0.666666666666667,1,0.116,250,38.919,-112.2135,1203398,"19","Wasatch and Uinta Mountains"
"1458",6087,2011,32,594,4281.08108108108,0.1875,1,0.74,NA,37.77015474,-111.8196758,3277845,"20","Colorado Plateaus"
"1459",6098,1998,6.33333333333333,22.3333333333333,240.143369175627,1,1,0.093,280,38.4054,-109.1646,18381665,"21","Southern Rockies"
"1460",6099,1998,5.66666666666667,37,397.849462365591,1,1,0.093,280,38.3954,-109.1625,18381665,"21","Southern Rockies"
"1461",6135,2002,15,143,198.611111111111,1,1,0.72,500,39.0333,-111.3628,4892903,"19","Wasatch and Uinta Mountains"
"1462",6135,2003,19,647,6386.71720761273,0.1407,1,0.72,500,39.0333,-111.3628,4892903,"19","Wasatch and Uinta Mountains"
"1463",6136,2001,29.5,529,1849.30555555556,0.625,1,0.72,500,39.0292,-111.3667,4892903,"19","Wasatch and Uinta Mountains"
"1464",6136,2002,22,529,1959.25925925926,0.375,1,0.72,500,39.0292,-111.3667,4892903,"19","Wasatch and Uinta Mountains"
"1465",6136,2003,30,646,1595.06172839506,0.5625,1,0.72,500,39.0292,-111.3667,4892903,"19","Wasatch and Uinta Mountains"
"1466",6137,2001,33,555,1541.66666666667,0.5,1,0.72,500,39.0225,-111.3725,4892923,"19","Wasatch and Uinta Mountains"
"1467",6137,2002,17,496,688.888888888889,1,1,0.72,500,39.0225,-111.3725,4892923,"19","Wasatch and Uinta Mountains"
"1468",6138,2003,32.5,673.5,1986.75424988689,0.5469,1,0.72,500,39.0247,-111.3667,4892923,"19","Wasatch and Uinta Mountains"
"1469",6139,2001,32.5,621,1445.83333333333,0.625,1,0.72,500,39.0289,-111.3764,4892905,"19","Wasatch and Uinta Mountains"
"1470",6139,2002,10,100,138.888888888889,1,1,0.72,500,39.0289,-111.3764,4892905,"19","Wasatch and Uinta Mountains"
"1471",6139,2003,21,710,2629.62962962963,0.375,1,0.72,500,39.0289,-111.3764,4892905,"19","Wasatch and Uinta Mountains"
"1472",6140,2001,38,676,5007.40740740741,0.1875,1,0.72,500,39.0306,-111.4528,4892911,"19","Wasatch and Uinta Mountains"
"1473",6140,2002,26.5,757.5,13788.8888888889,0.09375,1,0.72,500,39.0306,-111.4528,4892911,"19","Wasatch and Uinta Mountains"
"1474",6140,2003,36.5,806,13176.7683230255,0.1094,1,0.72,500,39.0306,-111.4528,4892911,"19","Wasatch and Uinta Mountains"
"1475",6141,2004,34,868,1555.55555555556,0.75,1,0.744,500,39.4125,-111.1189,4876379,"20","Colorado Plateaus"
"1476",6141,2005,27,686,1844.08602150538,0.5,1,0.744,500,39.4125,-111.1189,4876379,"20","Colorado Plateaus"
"1477",6141,2006,28,630,2709.67741935484,0.3125,1,0.744,500,39.4125,-111.1189,4876379,"20","Colorado Plateaus"
"1478",6141,2007,20,429,576.612903225806,1,1,0.744,500,39.4125,-111.1189,4876379,"20","Colorado Plateaus"
"1479",6141,2008,25.5,716,1282.75075075075,0.65625,1,0.87,500,39.4125,-111.1189,4876379,"20","Colorado Plateaus"
"1480",6141,2014,27,157,212.162162162162,1,1,0.74,NA,39.4125,-111.1189,4876379,"20","Colorado Plateaus"
"1481",6141,2017,25,673,2898.51951547779,0.3125,1,0.743,NA,39.4125,-111.1189,4876379,"20","Colorado Plateaus"
"1482",6142,2004,30,838,1802.15053763441,0.625,1,0.744,500,39.4014,-111.1428,4876379,"20","Colorado Plateaus"
"1483",6142,2005,24,687,3268.62689123608,0.2825,1,0.744,500,39.4014,-111.1428,4876379,"20","Colorado Plateaus"
"1484",6142,2006,30,626,3167.91358984324,0.2656,1,0.744,500,39.4014,-111.1428,4876379,"20","Colorado Plateaus"
"1485",6142,2007,28,614,1650.5376344086,0.5,1,0.744,500,39.4014,-111.1428,4876379,"20","Colorado Plateaus"
"1486",6142,2008,31,520.5,932.027027027027,0.75,1,0.87,500,39.4014,-111.1428,4876379,"20","Colorado Plateaus"
"1487",6142,2014,14,255,344.594594594595,1,1,0.74,NA,39.4014,-111.1428,4876379,"20","Colorado Plateaus"
"1488",6142,2017,29,588,1012.9096017801,0.7813,1,0.743,NA,39.4014,-111.1428,4876379,"20","Colorado Plateaus"
"1489",6143,2004,36,778,2788.53046594982,0.375,1,0.744,500,39.4011,-111.15,4876379,"20","Colorado Plateaus"
"1490",6143,2005,25,677,2911.82795698925,0.3125,1,0.744,500,39.4011,-111.15,4876379,"20","Colorado Plateaus"
"1491",6143,2006,30,609,935.483870967742,0.875,1,0.744,500,39.4011,-111.15,4876379,"20","Colorado Plateaus"
"1492",6143,2007,37,972,1306.45161290323,1,1,0.744,500,39.4011,-111.15,4876379,"20","Colorado Plateaus"
"1493",6143,2008,27,641,1551.17117117117,0.5,1,0.87,500,39.4011,-111.15,4876379,"20","Colorado Plateaus"
"1494",6144,2001,17,562,6244.44444444445,0.25,1,0.36,500,40.5842,-111.6519,10389670,"19","Wasatch and Uinta Mountains"
"1495",6144,2002,16,217,777.777777777778,1,1,0.279,500,40.5842,-111.6519,10389670,"19","Wasatch and Uinta Mountains"
"1496",6144,2003,21,543,1508.33333333333,1,1,0.36,500,40.5842,-111.6519,10389670,"19","Wasatch and Uinta Mountains"
"1497",6144,2004,19,672,1866.66666666667,1,1,0.36,500,40.5842,-111.6519,10389670,"19","Wasatch and Uinta Mountains"
"1498",6144,2005,23,722,2005.55555555556,1,1,0.36,500,40.5842,-111.6519,10389670,"19","Wasatch and Uinta Mountains"
"1499",6145,2001,26,601,10681.0265159593,0.1563,1,0.36,500,40.5792,-111.6611,10389670,"19","Wasatch and Uinta Mountains"
"1500",6145,2002,14,549,7870.96774193548,0.25,1,0.279,500,40.5792,-111.6611,10389670,"19","Wasatch and Uinta Mountains"
"1501",6145,2003,17,762,4838.09523809524,0.4375,1,0.36,500,40.5792,-111.6611,10389670,"19","Wasatch and Uinta Mountains"
"1502",6145,2004,25,1426,7922.22222222222,0.5,1,0.36,500,40.5792,-111.6611,10389670,"19","Wasatch and Uinta Mountains"
"1503",6145,2005,16,280,777.777777777778,1,1,0.36,500,40.5792,-111.6611,10389670,"19","Wasatch and Uinta Mountains"
"1504",6146,2001,21,544,8059.25925925926,0.1875,1,0.36,500,40.5744,-111.6789,10389672,"19","Wasatch and Uinta Mountains"
"1505",6146,2002,26,507,1817.20430107527,1,1,0.279,500,40.5744,-111.6789,10389672,"19","Wasatch and Uinta Mountains"
"1506",6146,2003,31,1026,3800,0.75,1,0.36,500,40.5744,-111.6789,10389672,"19","Wasatch and Uinta Mountains"
"1507",6146,2004,32,773,2147.22222222222,1,1,0.36,500,40.5744,-111.6789,10389672,"19","Wasatch and Uinta Mountains"
